reference-system-code;reference-system-code-label;reference-system-code-ref
NAD83(HARN) / Rhode Island (ftUS) (EPSG:3446);EPSG:3446;http://www.opengis.net/def/crs/EPSG/0/3446
ETRS89 / Belgian Lambert 2005 (EPSG:3447);EPSG:3447;http://www.opengis.net/def/crs/EPSG/0/3447
JAD2001 / Jamaica Metric Grid (EPSG:3448);EPSG:3448;http://www.opengis.net/def/crs/EPSG/0/3448
JAD2001 / UTM zone 17N (EPSG:3449);EPSG:3449;http://www.opengis.net/def/crs/EPSG/0/3449
JAD2001 / UTM zone 18N (EPSG:3450);EPSG:3450;http://www.opengis.net/def/crs/EPSG/0/3450
NAD83 / Louisiana North (ftUS) (EPSG:3451);EPSG:3451;http://www.opengis.net/def/crs/EPSG/0/3451
NAD83 / Louisiana South (ftUS) (EPSG:3452);EPSG:3452;http://www.opengis.net/def/crs/EPSG/0/3452
NAD83 / Louisiana Offshore (ftUS) (EPSG:3453);EPSG:3453;http://www.opengis.net/def/crs/EPSG/0/3453
NAD83 / South Dakota North (ftUS) (EPSG:3454);EPSG:3454;http://www.opengis.net/def/crs/EPSG/0/3454
NAD83 / South Dakota South (ftUS) (EPSG:3455);EPSG:3455;http://www.opengis.net/def/crs/EPSG/0/3455
NAD83(HARN) / Louisiana North (ftUS) (EPSG:3456);EPSG:3456;http://www.opengis.net/def/crs/EPSG/0/3456
NAD83(HARN) / Louisiana South (ftUS) (EPSG:3457);EPSG:3457;http://www.opengis.net/def/crs/EPSG/0/3457
NAD83(HARN) / South Dakota North (ftUS) (EPSG:3458);EPSG:3458;http://www.opengis.net/def/crs/EPSG/0/3458
NAD83(HARN) / South Dakota South (ftUS) (EPSG:3459);EPSG:3459;http://www.opengis.net/def/crs/EPSG/0/3459
Fiji 1986 / Fiji Map Grid (EPSG:3460);EPSG:3460;http://www.opengis.net/def/crs/EPSG/0/3460
Dabola 1981 / UTM zone 28N (EPSG:3461);EPSG:3461;http://www.opengis.net/def/crs/EPSG/0/3461
Dabola 1981 / UTM zone 29N (EPSG:3462);EPSG:3462;http://www.opengis.net/def/crs/EPSG/0/3462
NAD83 / Maine CS2000 Central (EPSG:3463);EPSG:3463;http://www.opengis.net/def/crs/EPSG/0/3463
NAD83(HARN) / Maine CS2000 Central (EPSG:3464);EPSG:3464;http://www.opengis.net/def/crs/EPSG/0/3464
NAD83(NSRS2007) / Alabama East (EPSG:3465);EPSG:3465;http://www.opengis.net/def/crs/EPSG/0/3465
NAD83(NSRS2007) / Alabama West (EPSG:3466);EPSG:3466;http://www.opengis.net/def/crs/EPSG/0/3466
NAD83(NSRS2007) / Alaska Albers (EPSG:3467);EPSG:3467;http://www.opengis.net/def/crs/EPSG/0/3467
NAD83(NSRS2007) / Alaska zone 1 (EPSG:3468);EPSG:3468;http://www.opengis.net/def/crs/EPSG/0/3468
NAD83(NSRS2007) / Alaska zone 2 (EPSG:3469);EPSG:3469;http://www.opengis.net/def/crs/EPSG/0/3469
NAD83(NSRS2007) / Alaska zone 3 (EPSG:3470);EPSG:3470;http://www.opengis.net/def/crs/EPSG/0/3470
NAD83(NSRS2007) / Alaska zone 4 (EPSG:3471);EPSG:3471;http://www.opengis.net/def/crs/EPSG/0/3471
NAD83(NSRS2007) / Alaska zone 5 (EPSG:3472);EPSG:3472;http://www.opengis.net/def/crs/EPSG/0/3472
NAD83(NSRS2007) / Alaska zone 6 (EPSG:3473);EPSG:3473;http://www.opengis.net/def/crs/EPSG/0/3473
NAD83(NSRS2007) / Alaska zone 7 (EPSG:3474);EPSG:3474;http://www.opengis.net/def/crs/EPSG/0/3474
NAD83(NSRS2007) / Alaska zone 8 (EPSG:3475);EPSG:3475;http://www.opengis.net/def/crs/EPSG/0/3475
NAD83(NSRS2007) / Alaska zone 9 (EPSG:3476);EPSG:3476;http://www.opengis.net/def/crs/EPSG/0/3476
NAD83(NSRS2007) / Alaska zone 10 (EPSG:3477);EPSG:3477;http://www.opengis.net/def/crs/EPSG/0/3477
NAD83(NSRS2007) / Arizona Central (EPSG:3478);EPSG:3478;http://www.opengis.net/def/crs/EPSG/0/3478
NAD83(NSRS2007) / Arizona Central (ft) (EPSG:3479);EPSG:3479;http://www.opengis.net/def/crs/EPSG/0/3479
NAD83(NSRS2007) / Arizona East (EPSG:3480);EPSG:3480;http://www.opengis.net/def/crs/EPSG/0/3480
NAD83(NSRS2007) / Arizona East (ft) (EPSG:3481);EPSG:3481;http://www.opengis.net/def/crs/EPSG/0/3481
NAD83(NSRS2007) / Arizona West (EPSG:3482);EPSG:3482;http://www.opengis.net/def/crs/EPSG/0/3482
NAD83(NSRS2007) / Arizona West (ft) (EPSG:3483);EPSG:3483;http://www.opengis.net/def/crs/EPSG/0/3483
NAD83(NSRS2007) / Arkansas North (EPSG:3484);EPSG:3484;http://www.opengis.net/def/crs/EPSG/0/3484
NAD83(NSRS2007) / Arkansas North (ftUS) (EPSG:3485);EPSG:3485;http://www.opengis.net/def/crs/EPSG/0/3485
NAD83(NSRS2007) / Arkansas South (EPSG:3486);EPSG:3486;http://www.opengis.net/def/crs/EPSG/0/3486
NAD83(NSRS2007) / Arkansas South (ftUS) (EPSG:3487);EPSG:3487;http://www.opengis.net/def/crs/EPSG/0/3487
NAD83(NSRS2007) / California Albers (EPSG:3488);EPSG:3488;http://www.opengis.net/def/crs/EPSG/0/3488
NAD83(NSRS2007) / California zone 1 (EPSG:3489);EPSG:3489;http://www.opengis.net/def/crs/EPSG/0/3489
NAD83(NSRS2007) / California zone 1 (ftUS) (EPSG:3490);EPSG:3490;http://www.opengis.net/def/crs/EPSG/0/3490
NAD83(NSRS2007) / California zone 2 (EPSG:3491);EPSG:3491;http://www.opengis.net/def/crs/EPSG/0/3491
NAD83(NSRS2007) / California zone 2 (ftUS) (EPSG:3492);EPSG:3492;http://www.opengis.net/def/crs/EPSG/0/3492
NAD83(NSRS2007) / California zone 3 (EPSG:3493);EPSG:3493;http://www.opengis.net/def/crs/EPSG/0/3493
NAD83(NSRS2007) / California zone 3 (ftUS) (EPSG:3494);EPSG:3494;http://www.opengis.net/def/crs/EPSG/0/3494
NAD83(NSRS2007) / California zone 4 (EPSG:3495);EPSG:3495;http://www.opengis.net/def/crs/EPSG/0/3495
NAD83(NSRS2007) / California zone 4 (ftUS) (EPSG:3496);EPSG:3496;http://www.opengis.net/def/crs/EPSG/0/3496
NAD83(NSRS2007) / California zone 5 (EPSG:3497);EPSG:3497;http://www.opengis.net/def/crs/EPSG/0/3497
NAD83(NSRS2007) / California zone 5 (ftUS) (EPSG:3498);EPSG:3498;http://www.opengis.net/def/crs/EPSG/0/3498
NAD83(NSRS2007) / California zone 6 (EPSG:3499);EPSG:3499;http://www.opengis.net/def/crs/EPSG/0/3499
NAD83(NSRS2007) / California zone 6 (ftUS) (EPSG:3500);EPSG:3500;http://www.opengis.net/def/crs/EPSG/0/3500
NAD83(NSRS2007) / Colorado Central (EPSG:3501);EPSG:3501;http://www.opengis.net/def/crs/EPSG/0/3501
NAD83(NSRS2007) / Colorado Central (ftUS) (EPSG:3502);EPSG:3502;http://www.opengis.net/def/crs/EPSG/0/3502
NAD83(NSRS2007) / Colorado North (EPSG:3503);EPSG:3503;http://www.opengis.net/def/crs/EPSG/0/3503
NAD83(NSRS2007) / Colorado North (ftUS) (EPSG:3504);EPSG:3504;http://www.opengis.net/def/crs/EPSG/0/3504
NAD83(NSRS2007) / Colorado South (EPSG:3505);EPSG:3505;http://www.opengis.net/def/crs/EPSG/0/3505
NAD83(NSRS2007) / Colorado South (ftUS) (EPSG:3506);EPSG:3506;http://www.opengis.net/def/crs/EPSG/0/3506
NAD83(NSRS2007) / Connecticut (EPSG:3507);EPSG:3507;http://www.opengis.net/def/crs/EPSG/0/3507
NAD83(NSRS2007) / Connecticut (ftUS) (EPSG:3508);EPSG:3508;http://www.opengis.net/def/crs/EPSG/0/3508
NAD83(NSRS2007) / Delaware (EPSG:3509);EPSG:3509;http://www.opengis.net/def/crs/EPSG/0/3509
NAD83(NSRS2007) / Delaware (ftUS) (EPSG:3510);EPSG:3510;http://www.opengis.net/def/crs/EPSG/0/3510
NAD83(NSRS2007) / Florida East (EPSG:3511);EPSG:3511;http://www.opengis.net/def/crs/EPSG/0/3511
NAD83(NSRS2007) / Florida East (ftUS) (EPSG:3512);EPSG:3512;http://www.opengis.net/def/crs/EPSG/0/3512
NAD83(NSRS2007) / Florida GDL Albers (EPSG:3513);EPSG:3513;http://www.opengis.net/def/crs/EPSG/0/3513
NAD83(NSRS2007) / Florida North (EPSG:3514);EPSG:3514;http://www.opengis.net/def/crs/EPSG/0/3514
NAD83(NSRS2007) / Florida North (ftUS) (EPSG:3515);EPSG:3515;http://www.opengis.net/def/crs/EPSG/0/3515
NAD83(NSRS2007) / Florida West (EPSG:3516);EPSG:3516;http://www.opengis.net/def/crs/EPSG/0/3516
NAD83(NSRS2007) / Florida West (ftUS) (EPSG:3517);EPSG:3517;http://www.opengis.net/def/crs/EPSG/0/3517
NAD83(NSRS2007) / Georgia East (EPSG:3518);EPSG:3518;http://www.opengis.net/def/crs/EPSG/0/3518
NAD83(NSRS2007) / Georgia East (ftUS) (EPSG:3519);EPSG:3519;http://www.opengis.net/def/crs/EPSG/0/3519
NAD83(NSRS2007) / Georgia West (EPSG:3520);EPSG:3520;http://www.opengis.net/def/crs/EPSG/0/3520
NAD83(NSRS2007) / Georgia West (ftUS) (EPSG:3521);EPSG:3521;http://www.opengis.net/def/crs/EPSG/0/3521
NAD83(NSRS2007) / Idaho Central (EPSG:3522);EPSG:3522;http://www.opengis.net/def/crs/EPSG/0/3522
NAD83(NSRS2007) / Idaho Central (ftUS) (EPSG:3523);EPSG:3523;http://www.opengis.net/def/crs/EPSG/0/3523
NAD83(NSRS2007) / Idaho East (EPSG:3524);EPSG:3524;http://www.opengis.net/def/crs/EPSG/0/3524
NAD83(NSRS2007) / Idaho East (ftUS) (EPSG:3525);EPSG:3525;http://www.opengis.net/def/crs/EPSG/0/3525
NAD83(NSRS2007) / Idaho West (EPSG:3526);EPSG:3526;http://www.opengis.net/def/crs/EPSG/0/3526
NAD83(NSRS2007) / Idaho West (ftUS) (EPSG:3527);EPSG:3527;http://www.opengis.net/def/crs/EPSG/0/3527
NAD83(NSRS2007) / Illinois East (EPSG:3528);EPSG:3528;http://www.opengis.net/def/crs/EPSG/0/3528
NAD83(NSRS2007) / Illinois East (ftUS) (EPSG:3529);EPSG:3529;http://www.opengis.net/def/crs/EPSG/0/3529
NAD83(NSRS2007) / Illinois West (EPSG:3530);EPSG:3530;http://www.opengis.net/def/crs/EPSG/0/3530
NAD83(NSRS2007) / Illinois West (ftUS) (EPSG:3531);EPSG:3531;http://www.opengis.net/def/crs/EPSG/0/3531
NAD83(NSRS2007) / Indiana East (EPSG:3532);EPSG:3532;http://www.opengis.net/def/crs/EPSG/0/3532
NAD83(NSRS2007) / Indiana East (ftUS) (EPSG:3533);EPSG:3533;http://www.opengis.net/def/crs/EPSG/0/3533
NAD83(NSRS2007) / Indiana West (EPSG:3534);EPSG:3534;http://www.opengis.net/def/crs/EPSG/0/3534
NAD83(NSRS2007) / Indiana West (ftUS) (EPSG:3535);EPSG:3535;http://www.opengis.net/def/crs/EPSG/0/3535
NAD83(NSRS2007) / Iowa North (EPSG:3536);EPSG:3536;http://www.opengis.net/def/crs/EPSG/0/3536
NAD83(NSRS2007) / Iowa North (ftUS) (EPSG:3537);EPSG:3537;http://www.opengis.net/def/crs/EPSG/0/3537
NAD83(NSRS2007) / Iowa South (EPSG:3538);EPSG:3538;http://www.opengis.net/def/crs/EPSG/0/3538
NAD83(NSRS2007) / Iowa South (ftUS) (EPSG:3539);EPSG:3539;http://www.opengis.net/def/crs/EPSG/0/3539
NAD83(NSRS2007) / Kansas North (EPSG:3540);EPSG:3540;http://www.opengis.net/def/crs/EPSG/0/3540
NAD83(NSRS2007) / Kansas North (ftUS) (EPSG:3541);EPSG:3541;http://www.opengis.net/def/crs/EPSG/0/3541
NAD83(NSRS2007) / Kansas South (EPSG:3542);EPSG:3542;http://www.opengis.net/def/crs/EPSG/0/3542
NAD83(NSRS2007) / Kansas South (ftUS) (EPSG:3543);EPSG:3543;http://www.opengis.net/def/crs/EPSG/0/3543
NAD83(NSRS2007) / Kentucky North (EPSG:3544);EPSG:3544;http://www.opengis.net/def/crs/EPSG/0/3544
NAD83(NSRS2007) / Kentucky North (ftUS) (EPSG:3545);EPSG:3545;http://www.opengis.net/def/crs/EPSG/0/3545
NAD83(NSRS2007) / Kentucky Single Zone (EPSG:3546);EPSG:3546;http://www.opengis.net/def/crs/EPSG/0/3546
NAD83(NSRS2007) / Kentucky Single Zone (ftUS) (EPSG:3547);EPSG:3547;http://www.opengis.net/def/crs/EPSG/0/3547
NAD83(NSRS2007) / Kentucky South (EPSG:3548);EPSG:3548;http://www.opengis.net/def/crs/EPSG/0/3548
NAD83(NSRS2007) / Kentucky South (ftUS) (EPSG:3549);EPSG:3549;http://www.opengis.net/def/crs/EPSG/0/3549
NAD83(NSRS2007) / Louisiana North (EPSG:3550);EPSG:3550;http://www.opengis.net/def/crs/EPSG/0/3550
NAD83(NSRS2007) / Louisiana North (ftUS) (EPSG:3551);EPSG:3551;http://www.opengis.net/def/crs/EPSG/0/3551
NAD83(NSRS2007) / Louisiana South (EPSG:3552);EPSG:3552;http://www.opengis.net/def/crs/EPSG/0/3552
NAD83(NSRS2007) / Louisiana South (ftUS) (EPSG:3553);EPSG:3553;http://www.opengis.net/def/crs/EPSG/0/3553
NAD83(NSRS2007) / Maine CS2000 Central (EPSG:3554);EPSG:3554;http://www.opengis.net/def/crs/EPSG/0/3554
NAD83(NSRS2007) / Maine CS2000 East (EPSG:3555);EPSG:3555;http://www.opengis.net/def/crs/EPSG/0/3555
NAD83(NSRS2007) / Maine CS2000 West (EPSG:3556);EPSG:3556;http://www.opengis.net/def/crs/EPSG/0/3556
NAD83(NSRS2007) / Maine East (EPSG:3557);EPSG:3557;http://www.opengis.net/def/crs/EPSG/0/3557
NAD83(NSRS2007) / Maine West (EPSG:3558);EPSG:3558;http://www.opengis.net/def/crs/EPSG/0/3558
NAD83(NSRS2007) / Maryland (EPSG:3559);EPSG:3559;http://www.opengis.net/def/crs/EPSG/0/3559
NAD83 / Utah North (ftUS) (EPSG:3560);EPSG:3560;http://www.opengis.net/def/crs/EPSG/0/3560
Old Hawaiian / Hawaii zone 1 (EPSG:3561);EPSG:3561;http://www.opengis.net/def/crs/EPSG/0/3561
Old Hawaiian / Hawaii zone 2 (EPSG:3562);EPSG:3562;http://www.opengis.net/def/crs/EPSG/0/3562
Old Hawaiian / Hawaii zone 3 (EPSG:3563);EPSG:3563;http://www.opengis.net/def/crs/EPSG/0/3563
Old Hawaiian / Hawaii zone 4 (EPSG:3564);EPSG:3564;http://www.opengis.net/def/crs/EPSG/0/3564
Old Hawaiian / Hawaii zone 5 (EPSG:3565);EPSG:3565;http://www.opengis.net/def/crs/EPSG/0/3565
NAD83 / Utah Central (ftUS) (EPSG:3566);EPSG:3566;http://www.opengis.net/def/crs/EPSG/0/3566
NAD83 / Utah South (ftUS) (EPSG:3567);EPSG:3567;http://www.opengis.net/def/crs/EPSG/0/3567
NAD83(HARN) / Utah North (ftUS) (EPSG:3568);EPSG:3568;http://www.opengis.net/def/crs/EPSG/0/3568
NAD83(HARN) / Utah Central (ftUS) (EPSG:3569);EPSG:3569;http://www.opengis.net/def/crs/EPSG/0/3569
NAD83(HARN) / Utah South (ftUS) (EPSG:3570);EPSG:3570;http://www.opengis.net/def/crs/EPSG/0/3570
WGS 84 / North Pole LAEA Bering Sea (EPSG:3571);EPSG:3571;http://www.opengis.net/def/crs/EPSG/0/3571
WGS 84 / North Pole LAEA Alaska (EPSG:3572);EPSG:3572;http://www.opengis.net/def/crs/EPSG/0/3572
WGS 84 / North Pole LAEA Canada (EPSG:3573);EPSG:3573;http://www.opengis.net/def/crs/EPSG/0/3573
WGS 84 / North Pole LAEA Atlantic (EPSG:3574);EPSG:3574;http://www.opengis.net/def/crs/EPSG/0/3574
WGS 84 / North Pole LAEA Europe (EPSG:3575);EPSG:3575;http://www.opengis.net/def/crs/EPSG/0/3575
WGS 84 / North Pole LAEA Russia (EPSG:3576);EPSG:3576;http://www.opengis.net/def/crs/EPSG/0/3576
GDA94 / Australian Albers (EPSG:3577);EPSG:3577;http://www.opengis.net/def/crs/EPSG/0/3577
NAD83 / Yukon Albers (EPSG:3578);EPSG:3578;http://www.opengis.net/def/crs/EPSG/0/3578
NAD83(CSRS) / Yukon Albers (EPSG:3579);EPSG:3579;http://www.opengis.net/def/crs/EPSG/0/3579
NAD83 / NWT Lambert (EPSG:3580);EPSG:3580;http://www.opengis.net/def/crs/EPSG/0/3580
NAD83(CSRS) / NWT Lambert (EPSG:3581);EPSG:3581;http://www.opengis.net/def/crs/EPSG/0/3581
NAD83(NSRS2007) / Maryland (ftUS) (EPSG:3582);EPSG:3582;http://www.opengis.net/def/crs/EPSG/0/3582
NAD83(NSRS2007) / Massachusetts Island (EPSG:3583);EPSG:3583;http://www.opengis.net/def/crs/EPSG/0/3583
NAD83(NSRS2007) / Massachusetts Island (ftUS) (EPSG:3584);EPSG:3584;http://www.opengis.net/def/crs/EPSG/0/3584
NAD83(NSRS2007) / Massachusetts Mainland (EPSG:3585);EPSG:3585;http://www.opengis.net/def/crs/EPSG/0/3585
NAD83(NSRS2007) / Massachusetts Mainland (ftUS) (EPSG:3586);EPSG:3586;http://www.opengis.net/def/crs/EPSG/0/3586
NAD83(NSRS2007) / Michigan Central (EPSG:3587);EPSG:3587;http://www.opengis.net/def/crs/EPSG/0/3587
NAD83(NSRS2007) / Michigan Central (ft) (EPSG:3588);EPSG:3588;http://www.opengis.net/def/crs/EPSG/0/3588
NAD83(NSRS2007) / Michigan North (EPSG:3589);EPSG:3589;http://www.opengis.net/def/crs/EPSG/0/3589
NAD83(NSRS2007) / Michigan North (ft) (EPSG:3590);EPSG:3590;http://www.opengis.net/def/crs/EPSG/0/3590
NAD83(NSRS2007) / Michigan Oblique Mercator (EPSG:3591);EPSG:3591;http://www.opengis.net/def/crs/EPSG/0/3591
NAD83(NSRS2007) / Michigan South (EPSG:3592);EPSG:3592;http://www.opengis.net/def/crs/EPSG/0/3592
NAD83(NSRS2007) / Michigan South (ft) (EPSG:3593);EPSG:3593;http://www.opengis.net/def/crs/EPSG/0/3593
NAD83(NSRS2007) / Minnesota Central (EPSG:3594);EPSG:3594;http://www.opengis.net/def/crs/EPSG/0/3594
NAD83(NSRS2007) / Minnesota North (EPSG:3595);EPSG:3595;http://www.opengis.net/def/crs/EPSG/0/3595
NAD83(NSRS2007) / Minnesota South (EPSG:3596);EPSG:3596;http://www.opengis.net/def/crs/EPSG/0/3596
NAD83(NSRS2007) / Mississippi East (EPSG:3597);EPSG:3597;http://www.opengis.net/def/crs/EPSG/0/3597
NAD83(NSRS2007) / Mississippi East (ftUS) (EPSG:3598);EPSG:3598;http://www.opengis.net/def/crs/EPSG/0/3598
NAD83(NSRS2007) / Mississippi West (EPSG:3599);EPSG:3599;http://www.opengis.net/def/crs/EPSG/0/3599
NAD83(NSRS2007) / Mississippi West (ftUS) (EPSG:3600);EPSG:3600;http://www.opengis.net/def/crs/EPSG/0/3600
NAD83(NSRS2007) / Missouri Central (EPSG:3601);EPSG:3601;http://www.opengis.net/def/crs/EPSG/0/3601
NAD83(NSRS2007) / Missouri East (EPSG:3602);EPSG:3602;http://www.opengis.net/def/crs/EPSG/0/3602
NAD83(NSRS2007) / Missouri West (EPSG:3603);EPSG:3603;http://www.opengis.net/def/crs/EPSG/0/3603
NAD83(NSRS2007) / Montana (EPSG:3604);EPSG:3604;http://www.opengis.net/def/crs/EPSG/0/3604
NAD83(NSRS2007) / Montana (ft) (EPSG:3605);EPSG:3605;http://www.opengis.net/def/crs/EPSG/0/3605
NAD83(NSRS2007) / Nebraska (EPSG:3606);EPSG:3606;http://www.opengis.net/def/crs/EPSG/0/3606
NAD83(NSRS2007) / Nevada Central (EPSG:3607);EPSG:3607;http://www.opengis.net/def/crs/EPSG/0/3607
NAD83(NSRS2007) / Nevada Central (ftUS) (EPSG:3608);EPSG:3608;http://www.opengis.net/def/crs/EPSG/0/3608
NAD83(NSRS2007) / Nevada East (EPSG:3609);EPSG:3609;http://www.opengis.net/def/crs/EPSG/0/3609
NAD83(NSRS2007) / Nevada East (ftUS) (EPSG:3610);EPSG:3610;http://www.opengis.net/def/crs/EPSG/0/3610
NAD83(NSRS2007) / Nevada West (EPSG:3611);EPSG:3611;http://www.opengis.net/def/crs/EPSG/0/3611
NAD83(NSRS2007) / Nevada West (ftUS) (EPSG:3612);EPSG:3612;http://www.opengis.net/def/crs/EPSG/0/3612
NAD83(NSRS2007) / New Hampshire (EPSG:3613);EPSG:3613;http://www.opengis.net/def/crs/EPSG/0/3613
NAD83(NSRS2007) / New Hampshire (ftUS) (EPSG:3614);EPSG:3614;http://www.opengis.net/def/crs/EPSG/0/3614
NAD83(NSRS2007) / New Jersey (EPSG:3615);EPSG:3615;http://www.opengis.net/def/crs/EPSG/0/3615
NAD83(NSRS2007) / New Jersey (ftUS) (EPSG:3616);EPSG:3616;http://www.opengis.net/def/crs/EPSG/0/3616
NAD83(NSRS2007) / New Mexico Central (EPSG:3617);EPSG:3617;http://www.opengis.net/def/crs/EPSG/0/3617
NAD83(NSRS2007) / New Mexico Central (ftUS) (EPSG:3618);EPSG:3618;http://www.opengis.net/def/crs/EPSG/0/3618
NAD83(NSRS2007) / New Mexico East (EPSG:3619);EPSG:3619;http://www.opengis.net/def/crs/EPSG/0/3619
NAD83(NSRS2007) / New Mexico East (ftUS) (EPSG:3620);EPSG:3620;http://www.opengis.net/def/crs/EPSG/0/3620
NAD83(NSRS2007) / New Mexico West (EPSG:3621);EPSG:3621;http://www.opengis.net/def/crs/EPSG/0/3621
NAD83(NSRS2007) / New Mexico West (ftUS) (EPSG:3622);EPSG:3622;http://www.opengis.net/def/crs/EPSG/0/3622
NAD83(NSRS2007) / New York Central (EPSG:3623);EPSG:3623;http://www.opengis.net/def/crs/EPSG/0/3623
NAD83(NSRS2007) / New York Central (ftUS) (EPSG:3624);EPSG:3624;http://www.opengis.net/def/crs/EPSG/0/3624
NAD83(NSRS2007) / New York East (EPSG:3625);EPSG:3625;http://www.opengis.net/def/crs/EPSG/0/3625
NAD83(NSRS2007) / New York East (ftUS) (EPSG:3626);EPSG:3626;http://www.opengis.net/def/crs/EPSG/0/3626
NAD83(NSRS2007) / New York Long Island (EPSG:3627);EPSG:3627;http://www.opengis.net/def/crs/EPSG/0/3627
NAD83(NSRS2007) / New York Long Island (ftUS) (EPSG:3628);EPSG:3628;http://www.opengis.net/def/crs/EPSG/0/3628
NAD83(NSRS2007) / New York West (EPSG:3629);EPSG:3629;http://www.opengis.net/def/crs/EPSG/0/3629
NAD83(NSRS2007) / New York West (ftUS) (EPSG:3630);EPSG:3630;http://www.opengis.net/def/crs/EPSG/0/3630
NAD83(NSRS2007) / North Carolina (EPSG:3631);EPSG:3631;http://www.opengis.net/def/crs/EPSG/0/3631
NAD83(NSRS2007) / North Carolina (ftUS) (EPSG:3632);EPSG:3632;http://www.opengis.net/def/crs/EPSG/0/3632
NAD83(NSRS2007) / North Dakota North (EPSG:3633);EPSG:3633;http://www.opengis.net/def/crs/EPSG/0/3633
NAD83(NSRS2007) / North Dakota North (ft) (EPSG:3634);EPSG:3634;http://www.opengis.net/def/crs/EPSG/0/3634
NAD83(NSRS2007) / North Dakota South (EPSG:3635);EPSG:3635;http://www.opengis.net/def/crs/EPSG/0/3635
NAD83(NSRS2007) / North Dakota South (ft) (EPSG:3636);EPSG:3636;http://www.opengis.net/def/crs/EPSG/0/3636
NAD83(NSRS2007) / Ohio North (EPSG:3637);EPSG:3637;http://www.opengis.net/def/crs/EPSG/0/3637
NAD83(NSRS2007) / Ohio South (EPSG:3638);EPSG:3638;http://www.opengis.net/def/crs/EPSG/0/3638
NAD83(NSRS2007) / Oklahoma North (EPSG:3639);EPSG:3639;http://www.opengis.net/def/crs/EPSG/0/3639
NAD83(NSRS2007) / Oklahoma North (ftUS) (EPSG:3640);EPSG:3640;http://www.opengis.net/def/crs/EPSG/0/3640
NAD83(NSRS2007) / Oklahoma South (EPSG:3641);EPSG:3641;http://www.opengis.net/def/crs/EPSG/0/3641
NAD83(NSRS2007) / Oklahoma South (ftUS) (EPSG:3642);EPSG:3642;http://www.opengis.net/def/crs/EPSG/0/3642
NAD83(NSRS2007) / Oregon LCC (m) (EPSG:3643);EPSG:3643;http://www.opengis.net/def/crs/EPSG/0/3643
NAD83(NSRS2007) / Oregon GIC Lambert (ft) (EPSG:3644);EPSG:3644;http://www.opengis.net/def/crs/EPSG/0/3644
NAD83(NSRS2007) / Oregon North (EPSG:3645);EPSG:3645;http://www.opengis.net/def/crs/EPSG/0/3645
NAD83(NSRS2007) / Oregon North (ft) (EPSG:3646);EPSG:3646;http://www.opengis.net/def/crs/EPSG/0/3646
NAD83(NSRS2007) / Oregon South (EPSG:3647);EPSG:3647;http://www.opengis.net/def/crs/EPSG/0/3647
NAD83(NSRS2007) / Oregon South (ft) (EPSG:3648);EPSG:3648;http://www.opengis.net/def/crs/EPSG/0/3648
NAD83(NSRS2007) / Pennsylvania North (EPSG:3649);EPSG:3649;http://www.opengis.net/def/crs/EPSG/0/3649
NAD83(NSRS2007) / Pennsylvania North (ftUS) (EPSG:3650);EPSG:3650;http://www.opengis.net/def/crs/EPSG/0/3650
NAD83(NSRS2007) / Pennsylvania South (EPSG:3651);EPSG:3651;http://www.opengis.net/def/crs/EPSG/0/3651
NAD83(NSRS2007) / Pennsylvania South (ftUS) (EPSG:3652);EPSG:3652;http://www.opengis.net/def/crs/EPSG/0/3652
NAD83(NSRS2007) / Rhode Island (EPSG:3653);EPSG:3653;http://www.opengis.net/def/crs/EPSG/0/3653
NAD83(NSRS2007) / Rhode Island (ftUS) (EPSG:3654);EPSG:3654;http://www.opengis.net/def/crs/EPSG/0/3654
NAD83(NSRS2007) / South Carolina (EPSG:3655);EPSG:3655;http://www.opengis.net/def/crs/EPSG/0/3655
NAD83(NSRS2007) / South Carolina (ft) (EPSG:3656);EPSG:3656;http://www.opengis.net/def/crs/EPSG/0/3656
NAD83(NSRS2007) / South Dakota North (EPSG:3657);EPSG:3657;http://www.opengis.net/def/crs/EPSG/0/3657
NAD83(NSRS2007) / South Dakota North (ftUS) (EPSG:3658);EPSG:3658;http://www.opengis.net/def/crs/EPSG/0/3658
NAD83(NSRS2007) / South Dakota South (EPSG:3659);EPSG:3659;http://www.opengis.net/def/crs/EPSG/0/3659
NAD83(NSRS2007) / South Dakota South (ftUS) (EPSG:3660);EPSG:3660;http://www.opengis.net/def/crs/EPSG/0/3660
NAD83(NSRS2007) / Tennessee (EPSG:3661);EPSG:3661;http://www.opengis.net/def/crs/EPSG/0/3661
NAD83(NSRS2007) / Tennessee (ftUS) (EPSG:3662);EPSG:3662;http://www.opengis.net/def/crs/EPSG/0/3662
NAD83(NSRS2007) / Texas Central (EPSG:3663);EPSG:3663;http://www.opengis.net/def/crs/EPSG/0/3663
NAD83(NSRS2007) / Texas Central (ftUS) (EPSG:3664);EPSG:3664;http://www.opengis.net/def/crs/EPSG/0/3664
NAD83(NSRS2007) / Texas Centric Albers Equal Area (EPSG:3665);EPSG:3665;http://www.opengis.net/def/crs/EPSG/0/3665
NAD83(NSRS2007) / Texas Centric Lambert Conformal (EPSG:3666);EPSG:3666;http://www.opengis.net/def/crs/EPSG/0/3666
NAD83(NSRS2007) / Texas North (EPSG:3667);EPSG:3667;http://www.opengis.net/def/crs/EPSG/0/3667
